title,url,rating,sum_ecv
Gâteau léger patate douce et noix de coco,https://www.marmiton.org/recettes/recette_gateau-leger-patate-douce-et-noix-de-coco_371297.aspx,5,0.891975
Muffins à la banane légers,https://www.marmiton.org/recettes/recette_muffins-a-la-banane-legers_228113.aspx,5,0.5524290000000001
Papillote légère au poulet,https://www.marmiton.org/recettes/recette_papillote-legere-au-poulet_29432.aspx,4.5,4.65427
Cheese-cake léger à la brousse,https://www.marmiton.org/recettes/recette_cheese-cake-leger-a-la-brousse_49066.aspx,5,0.338042
Pâte sablée maison légère,https://www.marmiton.org/recettes/recette_pate-sablee-maison-legere_61239.aspx,4.2,0.587481
Tarte légère aux myrtilles,https://www.marmiton.org/recettes/recette_tarte-legere-aux-myrtilles_27930.aspx,4.2,0.429214
Quiche aux poireaux légère,https://www.marmiton.org/recettes/recette_quiche-aux-poireaux-legere_36619.aspx,4.7,0.317068
Gaufres sans gluten légères et croustillantes,https://www.marmiton.org/recettes/recette_gaufres-sans-gluten-legeres-et-croustillantes_332310.aspx,4.7,1.971063
Gâteau léger aux poires fraîches,https://www.marmiton.org/recettes/recette_gateau-leger-aux-poires-fraiches_51161.aspx,4.2,2.345452
gâteau léger pommes miel,https://www.marmiton.org/recettes/recette_gateau-leger-pommes-miel_71696.aspx,4.2,2.2425495
Gâteau tout léger pommes-citron-gingembre,https://www.marmiton.org/recettes/recette_gateau-tout-leger-pommes-citron-gingembre_57349.aspx,4.3,0.633556
Gâteau à l'orange léger,https://www.marmiton.org/recettes/recette_gateau-a-l-orange-leger_93504.aspx,4.4,1.236036
Dip léger pour légumes crus,https://www.marmiton.org/recettes/recette_dip-leger-pour-legumes-crus_84975.aspx,4.6,0.37536
Mousse au chocolat facile et légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-facile-et-legere_90647.aspx,4.5,0.225361
Gratin d'aubergine ultra léger à la feta,https://www.marmiton.org/recettes/recette_gratin-d-aubergine-ultra-leger-a-la-feta_93693.aspx,4.6,6.30563
Fondant aux fruits léger,https://www.marmiton.org/recettes/recette_fondant-aux-fruits-leger_69214.aspx,4.6,0.858427
Tarte aux poireaux légère et rapide,https://www.marmiton.org/recettes/recette_tarte-aux-poireaux-legere-et-rapide_85589.aspx,5,0.458533
Salade thaïlandaise légère,https://www.marmiton.org/recettes/recette_salade-thailandaise-legere_315112.aspx,5,2.212619
Galettes légères pommes de terre et chèvre,https://www.marmiton.org/recettes/recette_galettes-legeres-pommes-de-terre-et-chevre_32603.aspx,4.2,1.325745
Quiche légère asperges / chèvre,https://www.marmiton.org/recettes/recette_quiche-legere-asperges-chevre_22791.aspx,4.6,0.450722
Risotto léger de céréales gourmandes et fruits de mer,https://www.marmiton.org/recettes/recette_risotto-leger-de-cereales-gourmandes-et-fruits-de-mer_45899.aspx,4.8,0.4692
Croquets légers aux pignons,https://www.marmiton.org/recettes/recette_croquets-legers-aux-pignons_51059.aspx,5,0.225361
Pizza blanche légère,https://www.marmiton.org/recettes/recette_pizza-blanche-legere_42673.aspx,5,1.89473
Soupe martienne légère,https://www.marmiton.org/recettes/recette_soupe-martienne-legere_42189.aspx,5,0.183413
Pâte à crêpe légère au lait d'amande,https://www.marmiton.org/recettes/recette_pate-a-crepe-legere_217809.aspx,5,0.225361
Céleri rémoulade léger et diététique,https://www.marmiton.org/recettes/recette_celeri-remoulade-leger-et-dietetique_336642.aspx,4.3,1.89473
Mousse au chocolat légère de mémère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-legere-de-memere_51045.aspx,4.4,0.901445
crêpes légères sans lactose,https://www.marmiton.org/recettes/recette_crepes-legeres-sans-lactose_70517.aspx,4.6,0.450722
Cheesecake léger aux myrtilles (façon chilienne),https://www.marmiton.org/recettes/recette_cheesecake-leger-aux-myrtilles-facon-chilienne_65904.aspx,5,0.338042
Mousse de marron légère,https://www.marmiton.org/recettes/recette_mousse-de-marron-legere_55551.aspx,5,0.338042
Gratin léger de chou-fleur aux tomates,https://www.marmiton.org/recettes/recette_gratin-leger-de-chou-fleur-aux-tomates_52218.aspx,4.3,0.28152
Chou-fleur gratiné léger,https://www.marmiton.org/recettes/recette_chou-fleur-gratine-leger_61696.aspx,4.4,1.89473
Cake léger aux pommes sans sucre ajouté,https://www.marmiton.org/recettes/recette_cake-leger-aux-pommes-sans-sucre-ajoute_56791.aspx,4.4,2.20173
Bavarois léger aux trois chocolats,https://www.marmiton.org/recettes/recette_bavarois-leger-aux-trois-chocolats_315768.aspx,4.4,0.8309
Crumble tomate chèvre léger,https://www.marmiton.org/recettes/recette_crumble-tomate-chevre-leger_61695.aspx,4.5,1.03716
Mes blinis légers,https://www.marmiton.org/recettes/recette_mes-blinis-legers_66512.aspx,4.6,0.304494
Tarte légère à la fourme d'Ambert,https://www.marmiton.org/recettes/recette_tarte-legere-a-la-fourme-d-ambert_50835.aspx,4.6,0.28152
"Pot-au-feu léger d'Elodie, au poulet et légumes d'automne",https://www.marmiton.org/recettes/recette_pot-au-feu-leger-d-elodie-au-poulet-et-legumes-d-automne_63606.aspx,4.8,4.852405
Gratin de chou fleur léger,https://www.marmiton.org/recettes/recette_gratin-de-chou-fleur-leger_62870.aspx,4.5,0.144444
Cake léger aux trois farines,https://www.marmiton.org/recettes/recette_cake-leger-aux-trois-farines_22172.aspx,4.6,0.535875
Soufflé Léger de courgettes,https://www.marmiton.org/recettes/recette_souffle-leger-de-courgettes_40917.aspx,4.8,0.949229
Tarte légère au fromage blanc,https://www.marmiton.org/recettes/recette_tarte-legere-au-fromage-blanc_81635.aspx,5,0.417175
Tagliatelles légères façon carbonara,https://www.marmiton.org/recettes/recette_tagliatelles-legeres-facon-carbonara_52084.aspx,5,0.124627
Roulés d'aubergines frais et légers,https://www.marmiton.org/recettes/recette_roules-d-aubergines-frais-et-legers_49310.aspx,5,0.09384
Concombre farci au thon léger,https://www.marmiton.org/recettes/recette_concombre-farci-au-thon-leger_48071.aspx,5,6.87816
Quiche légère aux lardons et petits légumes,https://www.marmiton.org/recettes/recette_quiche-legere-aux-lardons-et-ses-petits-legumes_224104.aspx,5,0.413041
Gratin d'aubergines léger,https://www.marmiton.org/recettes/recette_gratin-d-aubergines-leger_42358.aspx,4.2,0.37536
Petits gratins de champignons crème légère au foie gras,https://www.marmiton.org/recettes/recette_petits-gratins-de-champignons-creme-legere-au-foie-gras_35591.aspx,4.2,0.350081
Gâteau léger aux poires simple,https://www.marmiton.org/recettes/recette_gateau-leger-aux-poires-simple_55303.aspx,4.3,0.563403
Petits cakes légers au yaourt,https://www.marmiton.org/recettes/recette_petits-cakes-legers-au-yaourt_49172.aspx,4.4,2.007411
Gratin dauphinois léger,https://www.marmiton.org/recettes/recette_gratin-dauphinois-leger_73158.aspx,4.5,1.046559
Purée maison ultra légère,https://www.marmiton.org/recettes/recette_puree-maison-ultra-legere_223785.aspx,4.5,0.195934
Mugcake léger et sans gluten chocolat banane,https://www.marmiton.org/recettes/recette_mugcake-leger-et-sans-gluten-chocolat-banane_527853.aspx,4.7,0.221704
Verrines ultra légères au yaourt et aux fruits,https://www.marmiton.org/recettes/recette_verrine-yahourt-et-fruits-ultra-legere_61014.aspx,5,1.89473
Crakers légers et craquants,https://www.marmiton.org/recettes/recette_crakers-legers-et-craquants_346498.aspx,5,0.112681
Flan aux oeufs rapide et léger,https://www.marmiton.org/recettes/recette_flan-aux-oeufs-rapide-et-leger_93889.aspx,4.2,0.676084
Petits biscuits légers aux amandes,https://www.marmiton.org/recettes/recette_petits-biscuits-legers-aux-amandes_166438.aspx,4.4,0.112681
muffins léger au fructose,https://www.marmiton.org/recettes/recette_muffins-leger-au-fructose_68331.aspx,4.5,0.7061810000000001
Fajitas légères aux légumes au Airfryer,https://www.marmiton.org/recettes/recette_fajitas-legeres-aux-legumes-au-airfryer_538030.aspx,0,2.019357
Omelette légère chèvre et tomate,https://www.marmiton.org/recettes/recette_omelette-legere-chevre-et-tomate_333416.aspx,4.5,0.450722
Crêpes légères au lait de soja,https://www.marmiton.org/recettes/recette_crepes-legeres-au-lait-de-soja_340256.aspx,5,0.648555
Quiche légère épinard-surimi (sans pâte),https://www.marmiton.org/recettes/recette_quiche-legere-epinard-surimi-sans-pate_336936.aspx,5,0.676084
Terrine courgette et carotte légère,https://www.marmiton.org/recettes/recette_terrine-de-legumes-legere_335544.aspx,5,0.635086
"Quiche légère poireaux, tomate, jambon",https://www.marmiton.org/recettes/recette_quiche-legere-poireaux-tomate-jambon_322113.aspx,5,2.399478
Quiche légère aux poireaux,https://www.marmiton.org/recettes/recette_quiche-legere-aux-poireaux_313623.aspx,5,0.640155
Gâteau léger à l'ananas et copeaux de chocolat,https://www.marmiton.org/recettes/recette_gateau-leger-a-l-ananas-et-copeaux-de-chocolat_233000.aspx,5,0.8188610000000001
Brioche légère pour machine à pain d'Hélène,https://www.marmiton.org/recettes/recette_brioche-legere-pour-machine-a-pain-d-helene_58120.aspx,4.2,0.547914
Gâteau rustique et léger aux mirabelles et quetsches,https://www.marmiton.org/recettes/recette_gateau-rustique-et-leger-aux-mirabelles-et-quetsches_31766.aspx,4.2,0.338042
crevettes au curry légères,https://www.marmiton.org/recettes/recette_crevettes-au-curry-legeres_17242.aspx,4.2,2.17625
Clafoutis aux abricots léger et simple,https://www.marmiton.org/recettes/recette_clafoutis-aux-abricots-leger-et-simple_49507.aspx,4.3,0.338042
Poulet aux champignons et carottes hyper léger,https://www.marmiton.org/recettes/recette_poulet-aux-champignons-et-carottes-hyper-leger_70739.aspx,4.3,4.807972
Mousse légère au chocolat et à l'amande,https://www.marmiton.org/recettes/recette_mousse-legere-au-chocolat-et-a-l-amande_54733.aspx,4.4,0.450722
Quiche lorraine au fromage blanc légère,https://www.marmiton.org/recettes/recette_quiche-lorraine-au-fromage-blanc-legere_81902.aspx,4.7,0.338042
"Salade légère céléris, avocats, broccolis",https://www.marmiton.org/recettes/recette_salade-legere-celeris-avocats-broccolis_81632.aspx,4.7,2.1830860000000003
Tarte normande légère,https://www.marmiton.org/recettes/recette_tarte-normande-legere_67959.aspx,4.7,0.614001
Fondant léger au chocolat d'Irène,https://www.marmiton.org/recettes/recette_fondant-leger-au-chocolat-d-irene_90369.aspx,5,1.5250409999999999
Délice du Sultan (Hünkar Begendi) ou Sauté d'agneau aux aubergines turc,https://www.marmiton.org/recettes/recette_delice-du-sultan-hunkar-begendi-ou-saute-d-agneau-aux-aubergines-turc_69571.aspx,5,0.9790129999999999
"Sablé breton, crème légère vanille et rhubarbe pochée par Johanna Le Pape",https://www.marmiton.org/recettes/recette_tarte-a-la-rhubarbe-par-johanna-le-pape_531241.aspx,0,0.112681
Cheesecake japonais léger,https://www.marmiton.org/recettes/recette_cheesecake-japonais-leger_537208.aspx,0,1.236036
Fondants au chocolat léger au Airfryer,https://www.marmiton.org/recettes/recette_fondants-au-chocolat-leger-au-airfryer_537336.aspx,0,0.8979940000000001
Brioche Buchty légère au Thermomix,https://www.marmiton.org/recettes/recette_brioche-buchty-legere-au-thermomix_537977.aspx,0,0.8979950000000001
Quiche au thon légère au Thermomix,https://www.marmiton.org/recettes/recette_quiche-au-thon-legere-au-thermomix_538009.aspx,0,1.723099
Gaufres légères aux épinards,https://www.marmiton.org/recettes/recette_gaufres-legeres-aux-epinards_538054.aspx,0,0.31414
Biscuits sans sucre légers au Airfryer,https://www.marmiton.org/recettes/recette_biscuits-sans-sucre-legers-au-airfryer_538061.aspx,0,0.904014
Pâte à crêpes légères sans beurre,https://www.marmiton.org/recettes/recette_pate-a-crepes-legeres-sans-beurre_538118.aspx,0,0.450722
Chorba marocaine légère,https://www.marmiton.org/recettes/recette_chorba-marocaine-legere_538402.aspx,0,5.000831
Layer cake léger au citron,https://www.marmiton.org/recettes/recette_layer-cake-leger-au-citron_538419.aspx,0,0.8128420000000001
Flan de courgettes léger au Airfryer,https://www.marmiton.org/recettes/recette_flan-de-courgettes-leger-au-airfryer_538448.aspx,0,0.474615
Gâteau léger chocolat et banane,https://www.marmiton.org/recettes/recette_gateau-leger-chocolat-et-banane_14160.aspx,3,0.221704
Gâteau léger au fromage blanc,https://www.marmiton.org/recettes/recette_gateau-leger-au-fromage-blanc_13934.aspx,3.5,0.338042
Brioche légère et facile,https://www.marmiton.org/recettes/recette_brioche-legere-et-facile_343756.aspx,2.3,2.403077
Pâte à crêpes légères,https://www.marmiton.org/recettes/recette_pate-a-crepes-legeres_17373.aspx,2.8,1.354736
Mousse au chocolat très légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-tres-legere_15866.aspx,2.8,0.112681
mousse légère au café,https://www.marmiton.org/recettes/recette_mousse-legere-au-cafe_28158.aspx,2.1,0.450722
Mousse glacée légère à la mangue,https://www.marmiton.org/recettes/recette_mousse-glacee-legere-a-la-mangue_14877.aspx,2.8,11.880870999999999
Pâte brisée légère et complète,https://www.marmiton.org/recettes/recette_pate-brisee-legere-et-complete_32861.aspx,2.8,0.112681
Cake salé léger,https://www.marmiton.org/recettes/recette_cake-sale-leger_168620.aspx,1.8,0.537668
Flan pâtissier léger,https://www.marmiton.org/recettes/recette_flan-patissier-leger_325099.aspx,1.8,0.450722
Papillotes de volaille légères au muscat,https://www.marmiton.org/recettes/recette_papillotes-de-volaille-legeres-au-muscat_17327.aspx,3.4,0.099017
Apple pie légère,https://www.marmiton.org/recettes/recette_apple-pie-legere_326864.aspx,0,0.35759799999999997
Crème légère pour Saint-Honoré et choux,https://www.marmiton.org/recettes/recette_creme-legere-pour-saint-honore-et-choux_25522.aspx,0,0.563403
Flan de légumes léger et bon,https://www.marmiton.org/recettes/recette_flan-de-legumes-leger-et-bon_93157.aspx,0,0.431882
Verrine banane biscuit toute légère,https://www.marmiton.org/recettes/recette_verrine-banane-biscuit-toute-legere_91778.aspx,0,0.890679
Quiche légère du soleil,https://www.marmiton.org/recettes/recette_quiche-legere-du-soleil_89205.aspx,0,0.6503490000000001
Tarte légère choco-coco-framboises,https://www.marmiton.org/recettes/recette_tarte-legere-choco-coco-framboises_82728.aspx,0,0.496309
tarte légère aux épinards et au chèvre,https://www.marmiton.org/recettes/recette_tarte-legere-aux-epinards-et-au-chevre_80169.aspx,0,0.338042
Tarte au fromage blanc légère (sans sucre),https://www.marmiton.org/recettes/recette_tarte-au-fromage-blanc-legere-sans-sucre_31138.aspx,1.3,0.225361
Biscuit léger à l'orange,https://www.marmiton.org/recettes/recette_biscuit-leger-a-l-orange_53569.aspx,2.4,0.338042
Pancakes faciles et légers,https://www.marmiton.org/recettes/recette_pancakes-faciles-et-legers_534586.aspx,0,0.450722
Verrines aux poires et créme légère caramel au beurre salé,https://www.marmiton.org/recettes/recette_verrines-aux-poires-et-creme-legere-caramel-au-beurre-sale_84246.aspx,2.7,0.553933
Sauce apéritive légère aux tomates séchées,https://www.marmiton.org/recettes/recette_sauce-aperitive-legere-aux-tomates-sechees_533424.aspx,0,0.084
Tarte légère et colorée de fruits,https://www.marmiton.org/recettes/recette_tarte-legere-et-colore-de-fruits_533345.aspx,0,0.112681
Tarte aux pommes entièrement maison légère,https://www.marmiton.org/recettes/recette_tarte-aux-pommes-entierement-maison-legere_532377.aspx,0,1.2749025
Gâteau fondant et léger aux myrtilles et à la vanille,https://www.marmiton.org/recettes/recette_gateau-fondant-et-leger-aux-myrtilles-et-a-la-vanille_23804.aspx,3.1,2.345452
Fricassée ultra légère de poulet à la crème,https://www.marmiton.org/recettes/recette_fricassee-ultra-legere-de-poulet-a-la-creme_17283.aspx,3.8,1.824172
Brioche des rois légère,https://www.marmiton.org/recettes/recette_brioche-des-rois-legere_66066.aspx,2.7,0.8188610000000001
Brioche légère ( sans beurre ),https://www.marmiton.org/recettes/recette_brioche-legere-sans-beurre_32022.aspx,3.2,0.338042
Terrine légère de thon,https://www.marmiton.org/recettes/recette_terrine-legere-de-thon_30725.aspx,2,4.98343
Crêpes légères au lait entier,https://www.marmiton.org/recettes/recette_crepes-legeres-au-lait-entier_15825.aspx,2.5,1.236036
"Gâteau marbré léger au fromage blanc, pommes-framboise",https://www.marmiton.org/recettes/recette_gateau-marbre-leger-au-fromage-blanc-pommes-framboise_38249.aspx,2.8,0.4605005
Beignets légers au four,https://www.marmiton.org/recettes/recette_beignets-legers-au-four_91602.aspx,2,0.350081
Mon moelleux léger citron pomme,https://www.marmiton.org/recettes/recette_mon-moelleux-leger-citron-pomme_93898.aspx,3.6,4.423016
Gaufres au lait légères,https://www.marmiton.org/recettes/recette_gaufres-au-lait-legeres_55882.aspx,3.6,0.338042
Crème pâtissière légère,https://www.marmiton.org/recettes/recette_creme-patissiere-legere_55184.aspx,2,0.338042
Mayonnaise légère,https://www.marmiton.org/recettes/recette_mayonnaise-legere_23885.aspx,2.5,2.345452
langues de chat légères,https://www.marmiton.org/recettes/recette_langues-de-chat-legeres_19042.aspx,2.3,2.570814
Crème brûlée légère,https://www.marmiton.org/recettes/recette_creme-brulee-legere_16593.aspx,2.8,0.450722
courgette farcie légère (micro-ondes),https://www.marmiton.org/recettes/recette_courgette-farcie-legere-micro-ondes_27967.aspx,3.4,0.124627
Tartelettes aux fraises légères,https://www.marmiton.org/recettes/recette_tartelettes-aux-fraises-legeres_225697.aspx,2.3,0.5935
Gâteau au fromage blanc et framboises (léger),https://www.marmiton.org/recettes/recette_gateau-au-fromage-blanc-et-framboises-leger_22448.aspx,3.5,0.225361
Far breton léger,https://www.marmiton.org/recettes/recette_far-breton-leger_36097.aspx,3.7,0.450722
Cookies (légèrement sablés) aux pépites de chocolat,https://www.marmiton.org/recettes/recette_cookies-legerement-sables-aux-pepites-de-chocolat_336363.aspx,3,1.780499
Croissants léger au beurre de PoPo (pâte en MAP),https://www.marmiton.org/recettes/recette_croissants-leger-au-beurre-de-popo-pate-en-map_80122.aspx,3.3,0.7122
Mousse légère aux fraises Tagada,https://www.marmiton.org/recettes/recette_mousse-legere-aux-fraises-tagada_167940.aspx,3.3,1.126806
Tarte légère tomates et courgettes,https://www.marmiton.org/recettes/recette_tarte-legere-tomates-et-courgettes_527936.aspx,0,1.112338
Gaufres légères à la crème,https://www.marmiton.org/recettes/recette_gaufres-legeres-a-la-creme_18952.aspx,3.6,0.450722
Cake noix de coco ultra léger,https://www.marmiton.org/recettes/recette_cake-noix-de-coco-ultra-leger_41416.aspx,2.7,0.450722
Brownie au chocolat blanc léger,https://www.marmiton.org/recettes/recette_brownie-au-chocolat-blanc-leger_311348.aspx,3.2,0.846388
Sauce légère pour asperges vertes,https://www.marmiton.org/recettes/recette_sauce-legere-pour-asperges-vertes_38754.aspx,3.2,0.225361
Extra-léger au chocolat,https://www.marmiton.org/recettes/recette_extra-leger-au-chocolat_17792.aspx,3.3,0.450722
Gratin léger aux fruits de saison,https://www.marmiton.org/recettes/recette_gratin-leger-aux-fruits-de-saison_36697.aspx,3.4,0.112681
Gâteau léger au chocolat et fromage blanc,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat-et-fromage-blanc_60381.aspx,3.6,0.338042
Mousse à la banane légère,https://www.marmiton.org/recettes/recette_mousse-a-la-banane-legere_231123.aspx,2,0.436091
Gâteau de Savoie léger abricot et amandes,https://www.marmiton.org/recettes/recette_gateau-de-savoie-leger-abricote-aux-amandes_391931.aspx,0,0.672633
muffins aux poires légers,https://www.marmiton.org/recettes/recette_muffins-aux-poires-legers_28419.aspx,2.7,0.112681
Mayonnaise légère à ma façon,https://www.marmiton.org/recettes/recette_mayonnaise-legere-a-ma-facon_27891.aspx,3.6,0.112681
Velouté Tomate Chou-Fleur Léger,https://www.marmiton.org/recettes/recette_veloute-tomate-chou-fleur-leger_27743.aspx,3.8,0.7664730000000001
"Sablés sans produit laitier, coco-légère",https://www.marmiton.org/recettes/recette_sables-sans-produit-laitier-coco-legere_349862.aspx,0,0.450722
Petit soufflé très léger à la ciboulette,https://www.marmiton.org/recettes/recette_petit-souffle-tres-leger-a-la-ciboulette_44280.aspx,1,0.112681
Salade légère de courgettes et mozzarella,https://www.marmiton.org/recettes/recette_salade-legere-de-courgettes-et-mozzarella_348444.aspx,0,0.37388
Charlotte légère chocolat/orange,https://www.marmiton.org/recettes/recette_charlotte-legere-chocolat-orange_62356.aspx,1,0.338042
Moelleux au chocolat ultra-léger,https://www.marmiton.org/recettes/recette_moelleux-au-chocolat-ultra-leger_86038.aspx,1,0.450722
Tarte légère au crabe et courgette,https://www.marmiton.org/recettes/recette_tarte-legere-au-crabe-et-courgette_58634.aspx,2.5,0.349988
Verrine de framboise légère et facile façon Funambuline,https://www.marmiton.org/recettes/recette_verrine-de-framboise-legere-et-facile-facon-funambuline_60972.aspx,2.5,0.947365
Sauce hollandaise légère,https://www.marmiton.org/recettes/recette_sauce-hollandaise-legere_225903.aspx,3,0.340049
Gâteau ultra léger,https://www.marmiton.org/recettes/recette_gateau-ultra-leger_59191.aspx,3.4,0.112681
Gâteau pommes coco léger,https://www.marmiton.org/recettes/recette_gateau-pommes-coco-leger_33421.aspx,3.6,0.614
Salade légère à l'Italienne,https://www.marmiton.org/recettes/recette_salade-legere-a-l-italienne_12120.aspx,3.7,0.18768
Cookies légers au chocolat,https://www.marmiton.org/recettes/recette_cookies-legers-au-chocolat_223965.aspx,3,2.403077
Gratin de blé léger,https://www.marmiton.org/recettes/recette_gratin-de-ble-leger_51730.aspx,3.3,0.349017
Gâteau des anges léger,https://www.marmiton.org/recettes/recette_gateau-des-anges-leger_54127.aspx,3.3,0.563403
Crêpes légéres à la crème fraîche et au sucre glace,https://www.marmiton.org/recettes/recette_crepes-legeres-a-la-creme-fraiche-et-au-sucre-glace_336384.aspx,0,0.338042
Mousse légère de courgettes au chèvre,https://www.marmiton.org/recettes/recette_mousse-legere-de-courgettes-au-chevre_48784.aspx,3.6,0.343094
Millefeuille d'automne léger,https://www.marmiton.org/recettes/recette_millefeuille-d-automne-leger_330653.aspx,0,0.3478195
Gâteau léger au citron vert,https://www.marmiton.org/recettes/recette_gateau-leger-au-citron-vert_17873.aspx,3.9,2.007411
Fraisier garnie d'une crème légèrement parfumée au basilic,https://www.marmiton.org/recettes/recette_fraisier-garnie-d-une-creme-legerement-parfumee-au-basilic_326989.aspx,0,1.9023470000000002
tzatziki léger,https://www.marmiton.org/recettes/recette_tzatziki-leger_27027.aspx,3.3,1.89473
Crêpes fines et légères,https://www.marmiton.org/recettes/recette_crepes-fines-et-legeres_18519.aspx,3.5,0.338042
Pizza aux fruits de mer légère,https://www.marmiton.org/recettes/recette_pizza-aux-fruits-de-mer-legere_32117.aspx,3.5,3.5994
Gâteau chocolat et cannelle léger,https://www.marmiton.org/recettes/recette_gateau-chocolat-et-cannelle-leger_323678.aspx,0,0.450722
Mousse très légère salée ou sucrée,https://www.marmiton.org/recettes/recette_mousse-tres-legere-salee-ou-sucree_321909.aspx,0,0.225361
Muffin léger pomme coco cannelle,https://www.marmiton.org/recettes/recette_muffin-leger-pomme-coco-cannelle_321226.aspx,0,0.419681
Panna Cotta légère à la mangue,https://www.marmiton.org/recettes/recette_panna-cotta-light-mangue_320408.aspx,0,6.993066
Gâteau léger chocolat blanc et chocolat au lait,https://www.marmiton.org/recettes/recette_gateau-leger-chocolats-blanc-et-chocolat-au-lait_320107.aspx,0,0.8979940000000001
Crêpes légères à l'épeautre et au sucre rapadura,https://www.marmiton.org/recettes/recette_crepes-legeres-a-l-epeautre-et-au-sucre-rapadura_314751.aspx,0,0.608989
Gâteau chocolat légèrement marbré,https://www.marmiton.org/recettes/recette_gateau-chocolat-legerement-marbre_170057.aspx,3.8,0.417175
Gâteau léger aux noix à la pomme de Babeth,https://www.marmiton.org/recettes/recette_gateau-leger-aux-noix-de-babeth_312269.aspx,0,1.5375699999999999
Bavarois léger aux fruits rouges,https://www.marmiton.org/recettes/recette_bavarois-leger-aux-fruits-rouges_310048.aspx,0,0.9315420000000001
Mousse ultra légère à la framboise,https://www.marmiton.org/recettes/recette_mousse-ultra-legere-a-la-framboise_309996.aspx,0,0.450722
Clafoutis salé et léger !,https://www.marmiton.org/recettes/recette_clafoutis-sale-et-leger_309786.aspx,0,0.896815
Crème d'amandes onctueuse et légère,https://www.marmiton.org/recettes/recette_creme-d-amandes-onctueuse-et-legere_55547.aspx,2,1.129375
Gâteau léger cerise glaçage coco,https://www.marmiton.org/recettes/recette_gateau-leger-cerise-glacage-coco_304918.aspx,0,0.9590690000000001
Quiche super légère tomate-chèvre,https://www.marmiton.org/recettes/recette_quiche-super-legere-tomate-chevre_254425.aspx,0,0.60787
"Verrine légère, espuma fromage blanc ananas",https://www.marmiton.org/recettes/recette_verrine-legere-espuma-fromage-blanc-ananas_254208.aspx,0,0.672633
Cake léger à la banane et aux dattes,https://www.marmiton.org/recettes/recette_cake-leger-a-la-banane-et-aux-dattes_232567.aspx,0,0.5524290000000001
Charlotte aux fraises légère de Nina,https://www.marmiton.org/recettes/recette_charlotte-aux-fraises-legere-de-nina_232552.aspx,0,1.89473
"Pizza légère fêta, jambon, poivrons",https://www.marmiton.org/recettes/recette_pizza-legere-feta-jambon-poivrons_231758.aspx,0,0.630563
Crème légère aux agrumes,https://www.marmiton.org/recettes/recette_creme-legere-aux-agrumes_231239.aspx,0,2.014586
Crème légère au citron et spéculoos,https://www.marmiton.org/recettes/recette_creme-legere-au-citron-et-speculoos_231237.aspx,0,2.014586
Soufflé au chocolat léger et délicatement épicé,https://www.marmiton.org/recettes/recette_souffle-au-chocolat-leger-et-delicatement-epice_66492.aspx,2,0.563403
Bûche à la crème au beurre légère,https://www.marmiton.org/recettes/recette_buche-a-la-creme-au-beurre-legere_229850.aspx,0,13.918481
Gratin de poire aux flocons d'avoine léger,https://www.marmiton.org/recettes/recette_gratin-de-poire-aux-flocons-d-avoine-leger_229538.aspx,0,0.039567
Tiramisu léger aux poires,https://www.marmiton.org/recettes/recette_tiramisu-leger-aux-poires_83158.aspx,2,0.338042
Tartelette légère à la courgette bacon et chèvre frais,https://www.marmiton.org/recettes/recette_tartelette-legere-a-la-courgette_228145.aspx,0,0.343094
Pana cotta légère et onctueuse à la mangue et noix de coco,https://www.marmiton.org/recettes/recette_pana-cotta-legere-et-onctueuse-a-la-mangue-et-noix-de-coco_225670.aspx,0,3.496533
Gâteaux légers aux carottes et raisins secs,https://www.marmiton.org/recettes/recette_gateaux-legers-carottes-raisins-secs_224548.aspx,0,1.215461
Roulé léger au chocolat et tofu,https://www.marmiton.org/recettes/recette_roule-leger-au-chocolat-et-tofu_175158.aspx,0,0.852442
Moussaka rapide et légère,https://www.marmiton.org/recettes/recette_moussaka-rapide-et-legere_167800.aspx,0,0.112681
Marbré léger et moelleux,https://www.marmiton.org/recettes/recette_marbre-leger-et-moelleux_167075.aspx,0,1.875121
Flan léger aux poireaux et aux épices,https://www.marmiton.org/recettes/recette_flan-leger-aux-poireaux_220997.aspx,3,0.7124429999999999
Pizza légère au son d'avoine,https://www.marmiton.org/recettes/recette_pizza-legere-au-son-d-avoine_229426.aspx,3,0.881561
Gratin léger de pâtes au thon et légumes,https://www.marmiton.org/recettes/recette_gratin-leger-de-pates-au-thon-et-legumes_94038.aspx,0,5.54647
Confiture de tomates légère au micro onde,https://www.marmiton.org/recettes/recette_confiture-de-tomates-legere-au-micro-onde_91189.aspx,0,0.5958749999999999
Tarte légère poivrons fromage de chèvre,https://www.marmiton.org/recettes/recette_tarte-legere-poivrons-fromage-de-chevre_90795.aspx,0,2.826272
Sauce légère pour cabillaud,https://www.marmiton.org/recettes/recette_sauce-legere-pour-cabillaud_335777.aspx,3,0.079133
Crème au beurre légère et facile,https://www.marmiton.org/recettes/recette_creme-au-beurre-legere-et-facile_39503.aspx,3,2.091013
Tarte légère chèvre-crabe,https://www.marmiton.org/recettes/recette_tarte-legere-chevre-crabe_87201.aspx,0,0.225361
